date,EQ CHINA,SX5E,SPX,EQ LAT,EQ PEXJP
2004-12-15,0.01059236165873334,-0.004144371357486021,0.0019445229270886877,0.00674116326379437,0.010913671939007497
2004-12-16,-0.005355658664514706,0.0026318131104676734,-0.0020817436884185136,0.007256384712914343,-0.0036711625469479925
2004-12-17,0.002334065923367712,-0.013022122247519308,-0.007471679922873009,-0.0012362745428593502,0.005079872262873764
2004-12-20,0.011641534937555154,0.005104652288793199,0.0003600676592252494,0.009035975108870442,0.009862869198312252
2004-12-21,-0.0037379797787455704,0.002257212067826586,0.00904867534424314,0.014207650273224015,0.0029810198050290726
2004-12-22,-0.004244294696197581,0.008562208184564435,0.0034094868349010543,-0.002633488740323764,0.0020896244646320117
2004-12-23,0.003861551911580996,0.0044864419587846704,0.00046297444546428146,0.007882740106609942,0.003749896968545885
2004-12-24,-0.0033558179294033152,8.133056809400685e-05,0.0,0.0029534180344454875,0.0072365810847419
2004-12-27,8.061090165822904e-06,-0.00237194865747703,-0.004305322568649683,0.0011724352297699525,0.004182702575286301
2004-12-28,-4.111122844396853e-05,0.003719227215912335,0.007154001925439024,0.004226717648724954,0.002127205193892978
2004-12-29,0.00491662138871396,-0.0006632578821093027,-7.416319198372268e-05,0.003954005532353255,-0.0026809911169329848
2004-12-30,-0.012538254511324953,-0.000646767011496352,8.24096584119971e-05,0.005991388392157848,0.004875311577573704
2004-12-31,0.004717475456048392,-7.793334327255153e-05,-0.001343166742202584,0.0005531448702527086,0.007018934339837468
2005-01-03,0.004176227924208575,0.006441862277660748,-0.008119347811736843,-0.009006446210905406,-0.006613571367803828
2005-01-04,-0.01819913730839251,0.0003703678763105067,-0.011671436177292716,-0.03395925972063507,-0.009572910380834743
2005-01-05,-0.0291111885674451,-0.00805420178249272,-0.0036277934430368752,-0.009177912459422677,-0.009742593504908137
2005-01-06,-0.007648064036275493,0.006463784146933049,0.0035058374305170226,-0.011022713126534911,-0.006268197161175659
2005-01-07,-0.007289906577855443,0.004578186525702632,-0.0014311089410635747,0.0028836581263089744,0.0008079560918898832
2005-01-10,0.0022645987732923256,-0.0008758918323925613,0.003414292819868603,0.003925103547426367,0.003520078812304428
2005-01-11,-0.0020909405125713043,-0.009377907504005467,-0.00609120849576561,-0.009342501562766392,0.0033951142121446676
2005-01-12,0.006309113106220066,-0.008571554509729351,0.003981436867598331,0.005851106547503093,0.005931519014397368
2005-01-13,0.0007539826899205515,0.004209971922120692,-0.00863012545255537,0.013413479634551084,-0.0014100140334625255
2005-01-14,-0.008844321552255452,0.004052691804707909,0.006004501252707017,0.009572420623754851,-0.009271513155639677
2005-01-17,0.014606665332489444,0.005033545664841821,0.0,-0.002714619368000881,0.004064929235544357
2005-01-18,0.005611761588596664,-0.00021261803675931557,0.009674804984297403,-0.006874888213199926,-0.0043975173068060425
2005-01-19,0.004735255047150444,-0.0008540286183976731,-0.009490125252930581,0.005734964712238666,0.00430367446152391
2005-01-20,-0.00782808542441149,-0.007496874894422079,-0.007783020858833534,-0.021085500360938148,-0.0060270728216476055
2005-01-21,-0.010653785742032462,0.0010756677820478178,-0.006414782926808638,0.007357102433503071,0.005170307674505326
2005-01-24,-0.004015999125954739,-0.0010337077123435678,-0.003527789908123191,0.01019748042219959,0.00026786906130249477
2005-01-25,0.016332736003235926,0.007073247941507876,0.004004296455424328,0.0018593729812321769,0.0010474547610601626
2005-01-26,0.008873302263143312,-0.0007368324990452146,0.00484418996756264,0.01299706192387906,0.011608811244308015
2005-01-27,0.0016540737521313353,0.0048639744556779885,0.000408834226238719,-0.00560703176026478,0.007892289506885586
2005-01-28,0.002616780942224839,-0.00502219933284187,-0.002715933761866296,0.002020561860920811,-0.001124971919577833
2005-01-31,0.006883580027547742,0.009709427617401234,0.008460251331785296,0.016592969513820943,0.0038394907502579123
2005-02-01,-0.011913283397777863,0.008128419648929963,0.006890888619875302,0.011693797369442205,-0.0019620669964490745
2005-02-02,0.004735601838025794,0.0044867640460641844,0.003178046258228928,0.005028545502665516,0.005924078670291655
2005-02-03,-0.0033803079577111594,-0.003957185633695626,-0.002765695320946282,0.010275481797564323,-0.003346883876335749
2005-02-04,0.007593896144907131,0.008882570032454407,0.011043037591710103,0.0180651750662284,0.005611157417651835
2005-02-07,0.02017653535681818,0.00488619189827233,-0.0010889171508606799,-0.0012906124922930085,0.007877713875691583
2005-02-08,0.006075880234615472,0.0012844162950487181,0.00048264154711574747,-0.0049912365605461195,-0.008088831742634639
2005-02-09,0.0,-0.003773041568904567,-0.008575230807618683,0.020764429674888563,0.0021627800858934343
2005-02-10,0.0,-0.0001182514551498759,0.004211444726885283,0.0010250862823881768,0.014374106121669561
2005-02-11,-3.2312396246902964e-05,0.011852825229960562,0.006925589594071857,0.0025883939092981034,0.000744978243297556
2005-02-14,0.011951933757447186,-0.0014025609724421795,0.0006969219281507399,0.0054765130984644195,0.0038717727032113736
2005-02-15,0.00038637470363300785,0.003638125211329779,0.0033080736896213825,0.007958182532835867,-0.004514057340198829
2005-02-16,-0.0011044133442497106,-0.005960575973047666,0.00017353507474382468,-0.008989253410851994,-0.0010812179982790937
2005-02-17,-0.0022568043650191827,-0.0003943230516041396,-0.00792339342664039,0.015923713352718583,0.007523605231100738
2005-02-18,0.006476666306362677,0.0015322722619597329,0.0006995627732666598,-0.0032243622955850926,0.0024070908423838855
2005-02-21,0.0031303846992205564,-0.002734339396622487,0.0,0.003012747403587035,0.0038373470394368336
2005-02-22,0.00017605508144935555,-0.006005927589403437,-0.014505779841709643,0.003320671178083545,0.0006417603922721504
2005-02-23,-0.005501942211766475,-0.00563502384048542,0.005607350358059593,0.011237870772008218,-0.013117461829401988
2005-02-24,0.0037934960438572585,-0.0010831946315816854,0.007893852872018936,0.023242551672154388,-0.0016719589214925223
2005-02-25,0.01483467168648378,0.01253636604072983,0.00930678220296599,0.00038285766902679264,0.006426909281027848
2005-02-28,0.017033905800090343,-0.0014366314909621813,-0.006414225216077596,0.0024512891067811626,0.01703196170097332
2005-03-01,-0.003830848566048206,0.006578775275314586,0.005658025922233412,-0.01153058068506918,-0.004909845901092891
2005-03-02,-0.026133414910932906,0.0013870661763750736,-0.00027263489230933136,-3.422280020726198e-05,-0.003902826519866065
2005-03-03,0.005509089005302004,-0.0014921935569677247,0.00032229274097583804,0.00635588041166546,0.0038619399754082906
2005-03-04,-0.012378617990531526,0.0093401470382799,0.009632622039373206,0.01697476133796494,0.007365545656284445
2005-03-07,0.006065190614570781,0.0024719491705451624,0.0026020145156406826,0.004504870323748689,0.0040674805804743475
2005-03-08,0.01717598617219185,-0.005522484861327781,-0.004798785613436496,-0.016697420483944625,0.007933110607196925
2005-03-09,0.004467951580018781,-0.00495586535543413,-0.010185086474828409,-0.0181368826809698,-0.001989336003390796
2005-03-10,-0.00710029467349671,-0.009192112888101511,0.0018558255523981604,-0.016595159868184495,-0.008175430369062764
2005-03-11,-0.001596605179105537,0.0021940884053890386,-0.007583212735166489,0.0032007293054567842,-0.0003439893592623866
2005-03-14,0.003377046276038298,0.00011763321962110496,0.0056246250249982754,-0.025324419191036562,-0.0005576630705671493
2005-03-15,-0.012573643786343403,0.0075178389398573575,-0.007523843457653445,-0.015137621728506412,-0.0011702017554695576
2005-03-16,0.008840994236026356,-0.01673298245955379,-0.00808182007931546,0.0055499495459132575,0.009003227256697999
2005-03-17,1.4901271235379099e-05,0.0025295749192812966,0.001801240667637538,0.011840410508946242,-0.003166160920149319
2005-03-18,0.0008556339298457782,0.004520034212777135,-0.00047050520496383363,-0.0036347834977762394,0.0016578973823415666
2005-03-21,0.005182699156616399,-0.005043326761725808,-0.004925818518051628,-0.009589582296471555,-0.0007129061730043462
2005-03-22,-0.015253554186483553,0.0040485296925092396,-0.010204512624705342,-0.008553074651608594,-0.003925648817325045
2005-03-23,-0.015724943319273987,-0.0044550950026881475,0.0006998318696604944,-0.028169234869029447,-0.02855114352485899
2005-03-24,-0.0021578764501122283,0.007843653785995386,-0.0009466708740927254,0.011081360087747738,-0.007858278212728553
2005-03-25,4.271888795481793e-05,0.0,0.0,0.0,0.0
2005-03-28,7.092644444117724e-05,0.0,0.0024414812791311302,-0.011427872522587257,-0.003444098992232525
2005-03-29,-0.010378704233524938,0.002835980357241974,-0.007596144020165618,-0.009822485207100606,-0.008068486703263988
2005-03-30,-0.0016784317046871777,-0.004268004626386657,0.0137725681334524,0.020627573693188683,0.002305978357127092
2005-03-31,0.005396163217826322,-0.0001701431492842076,-0.0006940858804311834,0.013967030568847738,0.003910227938103139
2005-04-01,0.007342882596637956,0.001760626756945216,-0.006496751624187724,0.007947715163127533,0.004305706462688352
2005-04-04,0.0010253428011752774,-0.006187298071614555,0.0027282338096372705,-0.016426313349895083,-0.006992362408457242
2005-04-05,3.057589702026853e-05,0.007198808745073393,0.004480835288916296,-0.0019379947578829215,0.0029433695523803927
2005-04-06,0.006204303506385012,0.00396857774137005,0.0022685142078398,-0.003018743799372947,-0.003516985073887313
2005-04-07,0.001636069658504491,0.004710310997552147,0.005970930772674077,0.019731800766283447,0.0075737722217108505
2005-04-08,0.009142554231025946,-0.0005823885696535358,-0.008344946857632207,-0.005510676936564485,0.008352959607526467
2005-04-11,-0.006493383204541625,-0.0026934980510988638,8.465966813364645e-06,0.004365804000587614,-0.00040300792410563613
2005-04-12,-0.003795045260254426,-0.005005518405505449,0.00554516131763183,-0.0029466468830326997,9.660632707042538e-05
2005-04-13,0.007206561999932859,0.005011124958403723,-0.0117616353472082,-0.0012890379375393168,0.004849598478490202
2005-04-14,-0.008965969313497912,-0.0016912619216111757,-0.010001789076410583,-0.029381827339790334,-0.014553348534817157
2005-04-15,-0.016233183856502187,-0.020010860623087545,-0.016720450927240726,-0.019606041277014485,-0.014579245245389338
2005-04-18,-0.03142215724834918,-0.021899336051947826,0.0029406101766118464,-0.006401385036969298,-0.020234760353755266
2005-04-19,0.01274618148202622,0.0032498922921917472,0.005933785929946422,0.03159717212523461,0.01608887771231493
2005-04-20,0.0018786947386588704,-0.004409323148608424,-0.01325491420739433,-0.00895642818719733,0.006823682065913994
2005-04-21,0.004649001620068871,0.0020412114131229675,0.019736263736263693,0.007859527234238772,0.0030608195780081893
2005-04-22,0.017507454848392667,0.008829490838343945,-0.006750290960817362,-0.00490082560062044,0.010013474122376964
2005-04-25,0.0004666971856377433,0.003581519894906293,0.00866229212234848,0.021345109945717367,-0.00225996240039561
2005-04-26,0.009982336948819226,-0.001282201503155389,-0.00891489544789592,0.009045290037463571,0.0009193208056152979
2005-04-27,-0.005464647379896048,-0.013609455554736138,0.004028687030058986,-0.010156282821493057,-0.0018013765432313145
2005-04-28,0.002414753945038761,-0.003993040215862109,-0.011380342102077279,-0.0260597379171309,0.001446918224997873
2005-04-29,-0.004608750835486841,-0.00026272062561627507,0.011922464617483808,0.006073712536360576,-0.0025880166539284932
2005-05-02,-0.00012767088707832386,0.006481007474147704,0.004590050568353821,0.010839609514166737,0.0032557074963077692
2005-05-03,0.00011475684076023285,0.004577683285352352,-0.0008518620499758933,0.0010230589999731254,-0.007739417071478183
2005-05-04,0.0028007152894329312,0.006227658906564848,0.012470180938191744,0.03226030842331684,-0.0018760741967237538
2005-05-05,0.017155422975051682,0.007876445804148924,-0.002568791732233233,0.0017209651919241065,0.005945791131368949
2005-05-06,-0.0007533884656304446,0.004905941714483664,-0.001091563408748053,0.008243336248428212,0.0010343742231853081
2005-05-09,0.005425156935527475,-0.004027476931433682,0.006394331327101321,-0.0013652227468692324,-0.0008663065463984099
2005-05-10,-0.0022693778293298994,-0.007874696551494753,-0.010705439245359716,-0.017684788306762456,0.0020662263185957652
2005-05-11,-0.008567063749544523,-0.004330600451830424,0.004193033904408949,-0.0075026290593460665,0.0010668186390938583
2005-05-12,-0.001011581774309711,0.007604780340010109,-0.01003321635030019,-0.014053843193691185,-0.002470680734591446
2005-05-13,-0.011307035896846673,0.00047776712360803053,-0.004580113165884581,-0.008142948035908093,-0.009446552184621315
2005-05-16,-0.00018966418946397834,-0.002123879620106073,0.010086218101468925,0.008619481429572584,-0.012859117071407744
2005-05-17,-0.022357981170441965,-0.001445705718569168,0.006957252785903645,0.007102811730060887,-0.004065065967239434
2005-05-18,0.0009099166047394913,0.01758137165531659,0.01001874254557844,0.022368099852471346,0.006513322339328997
2005-05-19,0.01282871996581414,0.0051016039258307,0.004656027531293239,0.009291316512070935,0.009677027112184433
2005-05-20,0.005558121218192991,-0.0004390865688661538,-0.0015112335023675927,-0.006063473614375425,-0.0027571396423322625
2005-05-23,-0.007708713186783789,0.006730154567359037,0.003851069554688502,0.0023749896514613233,0.010450387873301326
2005-05-24,0.002910061548005771,-0.0014425362587837665,0.00017590002177803044,0.005115551586543532,0.007120231769563334
2005-05-25,-0.011901922881269678,-0.002188126722212247,-0.0034001356704380647,0.005300081144653301,-0.005168592076211231
2005-05-26,-0.0024588097877927817,0.008575611796695082,0.006403307535230995,0.003116283346786153,-0.002184141832955233
2005-05-27,0.01931021612413386,-0.0006739941932807358,0.0009602297871629251,0.016057568905457398,0.0069284618858243
2005-05-30,0.009460451295445038,0.004066147859922209,0.0,0.007593642392072608,0.004971673075881533
2005-05-31,0.002814426040061546,-0.006407151207476813,-0.006072840721400019,-0.014590297675899366,-0.009843279299493246
2005-06-01,-0.007648126941141253,0.015984658887769454,0.009039026437263953,0.014599350803418565,0.0022464434215436757
2005-06-02,-0.004433763699265403,0.001647536053847265,0.0016801550400491472,0.02038978421060489,0.01016041340274354
2005-06-03,0.0030246279561809697,-0.00535287109992566,-0.006867116724377009,0.0023307863722139555,0.0050514738519027436
2005-06-06,0.014225537970032232,-0.004839015242737554,0.0012457985652414294,-0.0276368341935892,0.009244657993014993
2005-06-07,0.0019118053382445321,0.011493288590604056,-0.00020876652387036287,-0.010666506569007028,0.004183747368992519
2005-06-08,0.011311454824912026,-0.0029443476818445946,-0.0021632728062408457,0.0016435224985587027,0.0038589203383554427
2005-06-09,-0.007805016050891234,-0.0008510393237757263,0.005239940736772475,-0.010582064007350955,-0.0035677360901616995
2005-06-10,0.006896180290721476,0.006698837309834005,-0.0023481801603758568,0.010435004464855346,-0.0021722832529035285
2005-06-13,-0.0013726215104343797,0.005082939707683254,0.002261895819248627,0.004787395212604739,-0.0011079664437196879
2005-06-14,-0.008354961817028883,0.0009589123465503224,0.002573241618227584,0.019520726951067546,0.00378371579186787
2005-06-15,0.0028563757706892012,-0.0048405556995883,0.0022177737538517928,0.0035986827835070567,0.005936023931429224
2005-06-16,0.002605870416163114,0.003984051087353668,0.003630094979197418,0.014726252812134799,0.006266740598630749
2005-06-17,-0.0003065197057411373,0.005819454509206956,0.004954746647288122,0.018554555136024886,0.015962969678402272
2005-06-20,0.0071611681665448845,-0.005140822028139258,-0.000706678937680838,-0.00033267906450662466,-0.0033375563917793505
2005-06-21,0.0013675972814395365,0.005527901990424189,-0.0020475289861031643,-0.005628901365864358,0.0014448743391550778
2005-06-22,0.016534494660491283,0.0007736773576716427,0.00022247674294062492,0.001113985054432387,0.0009404851308396633
2005-06-23,-0.0006374567095979167,0.0027403459372485894,-0.010833031271624938,-0.021672270191793297,-0.006106588092769205
2005-06-24,7.712978474572196e-06,-0.00933935063307012,-0.007628692545368354,-0.0032706220039638856,-0.006560188083240881
2005-06-27,-0.002347812539046812,-0.009016134134767428,-0.0007385214464948886,0.01376209693217878,-0.002275479884608078
2005-06-28,0.013461339237809344,0.009417398244213837,0.00913755889442247,0.006560576635071591,0.004282873051624225
2005-06-29,-0.0014936371666970372,0.00523719165085379,-0.0014314605058382002,0.003479688219935495,-0.004707506565645447
2005-06-30,-0.005510582641167994,0.0009375314607873442,-0.007100887610951401,-0.007662248836553087,0.0032930323339408485
2005-07-01,0.00013751005398221494,0.00850845816805701,0.002610527729512535,0.012926858657669626,-0.01102388258484277
2005-07-04,0.0041831105567085025,0.002178513437282703,0.0,-0.011367691773293331,0.001558109018034104
2005-07-05,-0.0021164984380593888,-0.002391466600323411,0.008832591004989787,0.006449501366909249,-0.006485448448154907
2005-07-06,0.0019922105258316503,0.005050016989254669,-0.008340318176914274,-0.004170093922757689,-0.0013178909183375609
